MSISDN;Client_Age;Client_Crea;Client_Type;Client_Offer;Geoloc_commune;Geoloc_ville;Geoloc_region;Geoloc_type;Communaute_Role;Communaute_Taille;Profile_1;Profile_2;Profile_3;Voix_Nbj_Activite;Voix_National;Voix_National_Nb;Voix_NbContact_National;Voix_International;Voix_International_Nb;Voix_NbContact_International;Voix_Roaming;Voix_Roaming_Nb;Voix_NbContact_Roaming;SMS_Nbj_Activite;SMS_NB;SMS__Contacts;Data_Nbj_Activite;Data_Volume;Data_2G;Data_3G;Data_4G;Data_Roaming;Reseaux_Sociaux;Web;News;Omoney_Billpay_mnt;Omoney_Billpay_Nbr;Omoney_Cashin_mnt;Omoney_Cashin_Nbr;Omoney_Cashout_mnt;Omoney_Cashout_Nbr;Omoney_merchpay_mnt;Omoney_merchpay_Nbr;Omoney_P2P_mnt;Omoney_P2P_Nbr;Omoney_RC_mnt;Omoney_RC_Nbr;Equipement_Marque;Equipement_Modele;Equipement_Term_Type;Equipement_4G;Equipement_OS;OOP_Telecom;OOP_Glon;OOP_Assurances;OOP_Automobile;OOP_Bank;OOP_Retail;OOP_Hotels;Longitude;Latitude;Long_Ville;Lat_Ville;Long_Region;Lat_Region
502999929;52;26/06/2015;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Foumbot;OUEST;Geoloc_Home;F;93;Jeunes;Fourmis;Spending_Voix;28;865;95;99;146;106;25;984;84;20;31;39;79;30;7;3;1;3;2;8;4;10;16462;4;19513;4;24145;5;26564;5;33921;3;65506;2;OPPO;F12;Feature Phone;OUI;IOS;50036;15026;43127;21068;76951;20817;97851; 10.6236 ; 5.5059 ; 10.6285 ; 5.5097 ;10.45686;6.98414
691999902;30;29/10/2008;Postpaid_B2B;Postpaid_B2C_offer;Commune_2;Miende;CENTRE;Geoloc_Work;L;57;Students;Cigales;Spending_Data;13;244;760;19;821;389;81;151;17;11;22;14;79;25;11;5;2;4;1;10;2;5;89675;9;97360;2;9024;3;80928;4;57686;7;9102;6;Nokia;Nokia 8;Feature Phone;NON;Autre;79357;90493;43579;21835;12346;58408;53238; 12.3504 ; 3.8843 ; 12.3504 ; 3.8843 ;11.51645;3.89897
355999950;59;15/08/2016;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Botmakak;CENTRE;Geoloc_Home;LB;54;Foreigners;Cigales;Spending_Voix;6;844;465;90;344;644;78;216;12;76;29;614;64;26;7;2;4;1;5;8;2;3;84603;8;6557;5;5825;8;55321;5;52219;4;57247;4;OPPO;F12;Smartphone;OUI;Autre;79427;20999;48883;16312;33158;90485;11518; 10.9394 ; 4.0130 ; 10.9394 ; 4.0130 ;11.51645;3.89897
201999972;48;10/12/2011;Prepaid_B2C;Postpaid_B2B_offer;Commune_2;Mbongue;SUD OUEST;Geoloc_Weekend;FB;73;Students;Fourmis;Spending_Voix;6;563;98;15;991;781;68;634;27;40;20;315;85;19;19;9;3;7;1;6;4;6;18105;4;73683;7;65802;8;86222;10;12852;10;20889;3;Nokia;Lumia 700;Feature Phone;NON;Autre;99136;88582;95236;75922;99892;24893;1783; 9.38 ; 4.6075 ; 9.42864 ; 4.5888 ;9.314680;4.38596
75999990;15;13/02/2014;Postpaid_B2B;Postpaid_B2B_offer;Commune_1;Diang;EST;Geoloc_Work;FB;30;Foreigners;Cigales;Spending_Voix;4;69;775;33;18;103;34;691;69;60;14;5;76;24;22;9;6;7;4;3;7;2;67957;4;477;1;54866;10;40067;9;10395;8;74070;6;Samsung;S8 Plus;Smartphone;NON;IOS;66258;13078;13025;23362;20437;87861;11113; 13.3483 ; 4.5791 ; 13.3483 ; 4.5791 ;13.81931;4.59548
446999937;61;04/01/2013;Prepaid_B2C;Postpaid_B2B_offer;Commune_2;Mboulai;ADAMAOUA;Geoloc_Weekend;L;29;Students;Fourmis;Spending_Messaging;19;474;907;2;196;910;68;356;35;61;27;197;8;23;15;2;8;5;5;2;1;7;76779;4;68644;8;54792;2;15601;5;75778;6;42882;3;Sony;Xperia Z3;Feature Phone;NON;Windows;70309;35831;67132;44275;44994;15579;32101; 14.1516 ; 6.8433 ; 14.1516 ; 6.8433 ;13.58763;7.16124
565999920;48;09/01/2016;Postpaid_B2B;Postpaid_B2B_offer;Commune_2;Boga-Mahole;CENTRE;Geoloc_Work;F;23;Foreigners;Fourmis;Spending_Data;21;35;780;66;248;216;63;374;42;42;9;242;73;23;21;8;8;5;9;5;2;6;55783;3;47030;1;11168;7;30622;1;77050;5;3600;7;Apple;Iphone SE;Feature Phone;NON;IOS;66634;92691;83874;68749;85511;1344;77177; 10.8117 ; 3.8794 ; 10.8117 ; 3.8794 ;11.51645;3.89897
404999943;26;28/07/2011;Postpaid_B2B;Postpaid_B2C_offer;Commune_1;Doualayel;ADAMAOUA;Geoloc_Work;FB;89;Foreigners;Cigales;Spending_Data;29;3;134;41;558;979;25;345;4;28;6;101;17;26;10;4;3;3;7;9;7;6;7594;4;40969;1;4527;1;78324;10;21956;3;38874;1;OPPO;F8;Feature Phone;OUI;Windows;70141;59025;30957;5880;24967;92553;15068; 12.6436 ; 7.0201 ; 12.6436 ; 7.0201 ;13.58763;7.16124
61999992;23;11/10/2005;Postpaid_B2C;Postpaid_B2C_offer;Commune_1;Bassamba;OUEST;Geoloc_Home;F;9;Foreigners;Cigales;Spending_Data;24;386;294;4;153;674;8;405;85;35;16;821;42;30;22;9;6;7;1;10;3;5;81783;4;49285;10;10588;4;25231;4;20141;3;94098;5;Samsung;S8;Feature Phone;OUI;IOS;62641;78728;84587;91375;86668;14729;83596; 10.5714 ; 5.0521 ; 10.5714 ; 5.0521 ;10.45686;6.98414
327999954;19;10/06/2017;Postpaid_B2C;Prepaid_B2C_Offer;Commune_3;Buea;SUD OUEST;Geoloc_Weekend;LB;14;Foreigners;Cigales;Spending_Voix;13;962;495;18;465;787;17;145;10;17;5;138;16;22;18;7;6;5;4;1;9;1;70867;2;86350;1;72815;1;37359;1;53294;5;97386;4;Sony;Xperia AX;Feature Phone;NON;Autre;94622;18030;70972;68907;5806;81645;15075; 9.26941 ; 4.1595 ; 9.27333 ; 4.1579 ;9.314680;4.38596
75999990;47;13/04/2006;Postpaid_B2B;Postpaid_B2B_offer;Commune_3;Mom;CENTRE;Geoloc_Home;LB;21;Students;Cigales;Spending_Data;28;687;674;85;201;486;83;882;91;17;24;15;70;24;10;2;6;2;3;9;2;9;39100;9;28865;6;80972;10;84427;7;41359;4;59981;4;Apple;Iphone 6;Smartphone;OUI;Autre;96405;41299;74562;69769;60961;94661;10705; 11.1856 ; 3.6035 ; 11.1856 ; 3.6035 ;11.51645;3.89897
19999998;18;14/04/2017;Postpaid_B2C;Prepaid_B2C_Offer;Commune_3;Banguem;SUD OUEST;Geoloc_Home;FB;26;Jeunes;Fourmis;Spending_Messaging;6;620;592;2;323;413;28;177;55;21;16;406;63;19;8;4;1;3;1;8;2;7;64865;9;65836;9;10722;2;77670;9;21075;9;30443;1;OPPO;F8;Feature Phone;NON;Autre;95625;32832;4765;97222;67602;57853;33005; 9.77536 ; 5.0767 ; 9.77223 ; 5.0767 ;9.314680;4.38596
47999994;72;04/01/2011;Postpaid_B2C;Postpaid_B2B_offer;Commune_3;Laf;EXTREME NORD;Geoloc_Work;LB;54;Jeunes;Fourmis;Spending_Data;12;71;234;12;915;653;91;818;45;75;24;819;2;21;23;8;5;10;5;2;5;7;54848;3;64622;5;35128;3;36983;3;41052;5;66296;8;Apple;Iphone 6;Feature Phone;NON;Autre;92024;61906;85273;40278;77907;41096;56707; 14.2286 ; 10.269 ; 14.2286 ; 10.269 ;14.46861;10.7487
89999988;19;23/07/2010;Postpaid_B2C;Postpaid_B2C_offer;Commune_1;Minkwele;LITTORAL;Geoloc_Weekend;LB;24;Foreigners;Fourmis;Spending_Messaging;26;541;622;15;119;247;9;782;31;76;26;138;15;28;14;9;2;3;10;9;2;2;46032;8;12293;2;27087;10;57343;9;2793;10;78721;1;Sony;Xperia Z3;Feature Phone;OUI;Autre;82611;63186;90238;28103;17144;69846;71701; 9.59604 ; 4.1059 ; 9.59604 ; 4.1059 ;9.753459;4.07293
481999932;14;16/11/2012;Postpaid_B2C;Prepaid_B2C_Offer;Commune_2;Blangoua;EXTREME NORD;Geoloc_Weekend;Neutral;55;Students;Cigales;Spending_Voix;24;601;425;14;696;698;81;63;82;43;15;148;92;29;17;3;4;10;5;5;2;1;55667;7;88113;2;43169;5;57682;1;24707;4;82640;4;Samsung;A8;Smartphone;OUI;IOS;44979;2630;80980;28406;92060;91628;20417; 14.5505 ; 12.772 ; 14.5505 ; 12.772 ;14.46861;10.7487
40999995;37;19/10/2013;Postpaid_B2B;Postpaid_B2C_offer;Commune_1;Ke-Eke;SUD;Geoloc_Home;F;15;Foreigners;Cigales;Spending_Data;28;175;123;36;110;551;59;53;72;16;11;176;44;26;13;4;4;5;5;4;9;3;6053;10;20995;8;93040;10;9852;8;7683;8;71561;4;Sony;Xperia 2;Feature Phone;OUI;Windows;43328;7879;25496;71349;20331;76407;3177; 11.2735 ; 2.9039 ; 11.2735 ; 2.9039 ;10.96861;2.86567
271999962;34;10/06/2008;Postpaid_B2B;Postpaid_B2C_offer;Commune_2;Maltam;EXTREME NORD;Geoloc_Home;L;81;Jeunes;Cigales;Spending_Messaging;24;848;216;57;645;752;42;580;76;62;6;257;78;28;15;1;5;9;5;9;4;2;30344;5;64361;10;9928;2;48211;7;31861;5;30893;10;Apple;Iphone 6;Smartphone;NON;Autre;22656;56865;92594;48321;14904;58212;68627; 14.8210 ; 12.175 ; 14.8210 ; 12.175 ;14.46861;10.7487
362999949;64;13/11/2016;Prepaid_B2C;Postpaid_B2B_offer;Commune_3;Nkolo;CENTRE;Geoloc_Weekend;LB;47;Foreigners;Fourmis;Spending_Messaging;29;555;739;17;916;636;48;792;42;26;13;115;48;26;12;6;3;3;2;5;4;9;92394;6;53025;9;62228;10;26743;6;29079;5;30332;6;Sony;Xperia 2;Feature Phone;OUI;Windows;76563;59226;18813;1950;56809;9852;19369; 11.5735 ; 3.8614 ; 11.5735 ; 3.8614 ;11.51645;3.89897
33999996;48;24/02/2009;Prepaid_B2C;Postpaid_B2C_offer;Commune_2;Eseka;CENTRE;Geoloc_Work;L;9;Students;Cigales;Spending_Data;14;102;443;66;655;457;91;982;66;8;11;659;24;29;20;10;7;3;6;3;2;2;21180;9;99462;7;61264;7;14473;2;40643;1;97235;6;Nokia;Nokia 8;Feature Phone;NON;Windows;57920;18580;38820;48444;14221;85340;6794; 10.7826 ; 3.6532 ; 10.7986 ; 3.6373 ;11.51645;3.89897
474999933;57;15/07/2008;Postpaid_B2C;Postpaid_B2C_offer;Commune_3;Batié;OUEST;Geoloc_Weekend;Neutral;38;Students;Fourmis;Spending_Voix;7;462;226;14;884;975;64;533;54;58;25;928;72;22;19;9;6;4;5;10;10;5;5803;8;79955;6;6678;1;21607;6;43462;1;88894;8;Sony;Ericson;Smartphone;OUI;IOS;97327;28649;36442;63331;67056;95320;33384; 10.2902 ; 5.3072 ; 10.2902 ; 5.3072 ;10.45686;6.98414
677999904;48;06/11/2006;Prepaid_B2C;Prepaid_B2C_Offer;Commune_2;Ngongo;SUD OUEST;Geoloc_Work;F;91;Students;Fourmis;Spending_Messaging;22;311;660;10;7;773;69;968;85;57;20;133;12;20;8;4;2;2;6;5;10;3;76069;3;83195;3;88954;2;63023;6;95709;4;84480;9;Sony;Xperia AX;Smartphone;OUI;IOS;21538;83863;61206;64138;23266;6424;11343; 9.22652 ; 4.5472 ; 9.22652 ; 4.5472 ;9.314680;4.38596
61999992;14;07/04/2010;Postpaid_B2C;Prepaid_B2C_Offer;Commune_2;Poli;NORD;Geoloc_Home;F;78;Students;Fourmis;Spending_Data;20;911;883;91;22;208;62;637;64;93;7;681;90;26;7;3;2;2;7;6;2;2;20993;10;7859;10;25517;5;68569;1;1925;3;97704;10;OPPO;F8;Smartphone;OUI;IOS;8468;43525;91570;95036;61471;76411;17738; 13.2175 ; 8.4769 ; 13.2175 ; 8.4769 ;13.54680;9.28246
173999976;63;26/05/2017;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Balatchi;NORD OUEST;Geoloc_Weekend;FB;1;Jeunes;Cigales;Spending_Messaging;19;840;87;23;169;608;98;955;17;86;8;340;92;23;8;2;2;4;10;8;9;2;77528;10;14926;4;13106;5;71953;9;61474;6;15452;10;OPPO;F10;Feature Phone;NON;Windows;30776;42557;58329;94516;93208;42725;37581; 10.2000 ; 5.6288 ; 10.2000 ; 5.6288 ;10.23741;6.08712
355999950;40;15/05/2011;Prepaid_B2C;Postpaid_B2B_offer;Commune_3;Guider;NORD;Geoloc_Home;Neutral;40;Jeunes;Cigales;Spending_Data;26;455;295;26;766;110;8;149;25;26;21;432;37;25;14;1;6;7;3;9;9;5;22891;9;73277;5;15703;10;24191;7;28181;9;439;2;Samsung;S8;Feature Phone;NON;Autre;10447;85002;48505;47152;58725;36401;85873; 13.9646 ; 9.9135 ; 13.9523 ; 9.9275 ;13.54680;9.28246
180999975;58;07/10/2014;Postpaid_B2C;Postpaid_B2B_offer;Commune_2;Ebeba;CENTRE;Geoloc_Home;Neutral;14;Foreigners;Fourmis;Spending_Data;25;635;942;36;748;299;87;58;13;78;13;548;99;28;13;6;6;1;10;7;10;7;88868;8;90299;1;46786;3;35847;2;24396;4;39912;9;Sony;Ericson;Feature Phone;OUI;Android;25876;5130;2419;86742;17842;48331;4013; 11.2717 ; 3.7769 ; 11.2717 ; 3.7769 ;11.51645;3.89897
516999927;29;13/09/2012;Prepaid_B2C;Postpaid_B2B_offer;Commune_2;Boga-Mahole;CENTRE;Geoloc_Home;L;45;Students;Cigales;Spending_Data;23;928;250;54;523;331;83;733;6;53;24;996;92;27;8;3;1;4;5;7;9;6;34027;5;69734;8;47012;6;53953;1;58771;9;31329;7;OPPO;F12;Smartphone;NON;Autre;79865;18117;82320;11727;67707;68416;29443; 10.8117 ; 3.8794 ; 10.8117 ; 3.8794 ;11.51645;3.89897
642999909;15;14/09/2013;Postpaid_B2C;Prepaid_B2C_Offer;Commune_2;Wotutu;SUD OUEST;Geoloc_Weekend;Neutral;78;Jeunes;Fourmis;Spending_Data;16;651;718;53;743;894;84;921;10;57;27;702;46;30;20;5;7;8;9;8;7;5;89649;6;72739;1;93506;1;13823;9;46962;7;62158;9;Samsung;Note 9;Feature Phone;OUI;Windows;47828;68930;31068;26299;39168;36024;43020; 9.20522 ; 4.0810 ; 9.20522 ; 4.0810 ;9.314680;4.38596
432999939;75;19/05/2014;Postpaid_B2B;Postpaid_B2C_offer;Commune_1;Safacam;LITTORAL;Geoloc_Home;F;99;Jeunes;Fourmis;Spending_Data;23;860;882;48;391;550;55;255;11;38;3;48;11;26;9;1;2;6;5;6;10;10;21424;8;55650;2;12638;6;66116;3;41748;3;54294;7;Nokia;Nokia 8;Feature Phone;OUI;IOS;65957;53498;96073;68581;14948;85302;98250; 10.002 ; 3.7638 ; 10.002 ; 3.7638 ;9.753459;4.07293
530999925;44;12/08/2006;Postpaid_B2C;Prepaid_B2C_Offer;Commune_2;Longtimbi;EST;Geoloc_Work;F;24;Jeunes;Cigales;Spending_Voix;12;362;191;93;838;580;44;219;15;47;10;359;9;27;18;6;6;6;4;1;5;5;26651;7;9113;5;90029;4;33942;4;1670;8;41770;3;Samsung;Note 9;Feature Phone;OUI;IOS;79157;89001;75110;46531;27497;1618;39923; 13.6205 ; 4.4727 ; 13.6205 ; 4.4727 ;13.81931;4.59548
292999959;19;29/07/2006;Prepaid_B2C;Postpaid_B2C_offer;Commune_2;Zanay;EXTREME NORD;Geoloc_Home;LB;64;Foreigners;Cigales;Spending_Messaging;5;673;584;92;273;441;23;24;32;67;13;683;83;29;9;2;3;4;10;2;4;10;29863;7;64541;4;14602;10;16738;5;60414;8;13810;1;OPPO;F10;Feature Phone;NON;Windows;92216;9213;25847;3913;17546;76371;19427; 13.897 ; 10.644 ; 13.897 ; 10.644 ;14.46861;10.7487
579999918;42;27/09/2008;Prepaid_B2C;Postpaid_B2B_offer;Commune_3;Batchenga;CENTRE;Geoloc_Work;Neutral;1;Foreigners;Fourmis;Spending_Messaging;8;367;717;7;474;846;65;878;13;97;20;108;95;30;19;8;7;4;6;1;10;2;76906;8;60197;1;80017;2;60989;10;66945;4;13697;2;Samsung;S8;Smartphone;OUI;Windows;8957;50330;18121;44966;20671;30242;30972; 11.6396 ; 4.2800 ; 11.6465 ; 4.2826 ;11.51645;3.89897
502999929;54;05/01/2015;Postpaid_B2C;Postpaid_B2C_offer;Commune_2;Nguem;EST;Geoloc_Work;Neutral;54;Foreigners;Cigales;Spending_Data;6;278;427;88;835;889;20;677;87;33;12;659;99;22;24;6;9;9;3;8;8;8;37179;9;88629;5;60197;9;68331;4;78450;5;66887;2;Nokia;Lumia 900;Smartphone;NON;Autre;32266;6880;53084;97574;31306;46459;3100; 13.1302 ; 4.6096 ; 13.1302 ; 4.6096 ;13.81931;4.59548
488999931;18;28/11/2016;Postpaid_B2B;Postpaid_B2C_offer;Commune_2;Maan;SUD;Geoloc_Weekend;FB;38;Students;Fourmis;Spending_Data;14;846;401;33;481;6;29;629;60;44;22;950;96;28;10;1;3;6;10;6;10;6;99542;10;44822;8;420;5;7454;5;410;1;23104;7;Sony;Xperia AX;Smartphone;NON;Windows;67333;97442;74580;19249;10728;25383;59386; 10.6289 ; 2.3695 ; 10.6289 ; 2.3695 ;10.96861;2.86567
411999942;50;21/09/2012;Postpaid_B2B;Postpaid_B2C_offer;Commune_3;Nkor;NORD OUEST;Geoloc_Work;Neutral;61;Students;Cigales;Spending_Messaging;8;846;542;61;586;279;52;721;61;81;2;331;28;18;16;5;1;10;2;9;8;4;31569;4;8376;4;6909;6;4793;8;44146;8;44929;6;Nokia;Nokia 8;Feature Phone;OUI;Autre;54404;91526;74135;56667;56038;44743;48052; 10.5666 ; 6.3500 ; 10.5666 ; 6.3500 ;10.23741;6.08712
530999925;41;17/05/2010;Prepaid_B2C;Prepaid_B2C_Offer;Commune_3;Buea;SUD OUEST;Geoloc_Home;F;2;Foreigners;Cigales;Spending_Data;4;182;140;41;96;863;20;656;61;62;19;610;95;22;10;3;3;4;1;5;8;7;17475;5;1312;8;76328;8;63309;1;7985;4;89212;6;OPPO;F10;Smartphone;OUI;IOS;37878;48257;8417;43694;11801;48294;97450; 9.24336 ; 4.1539 ; 9.27333 ; 4.1579 ;9.314680;4.38596
19999998;69;25/08/2005;Prepaid_B2C;Postpaid_B2C_offer;Commune_2;Dschang;OUEST;Geoloc_Home;LB;24;Students;Cigales;Spending_Data;12;456;319;39;35;31;9;957;14;31;17;997;6;18;5;2;2;1;8;2;9;10;83704;9;91351;6;65825;5;56190;2;40107;7;32499;1;OPPO;F10;Smartphone;OUI;Autre;56672;67177;14701;58545;80475;68525;21168; 10.0741 ; 5.4608 ; 10.0586 ; 5.4480 ;10.45686;6.98414
376999947;36;19/03/2018;Postpaid_B2B;Postpaid_B2B_offer;Commune_2;Mbanga;LITTORAL;Geoloc_Home;FB;54;Foreigners;Fourmis;Spending_Voix;23;617;988;27;130;519;54;466;86;40;10;294;59;21;30;10;10;10;1;10;10;1;89617;5;81512;8;61757;9;27775;10;80;4;69029;6;Samsung;J7;Feature Phone;NON;IOS;18668;95609;1601;65273;4553;99868;14939; 9.55638 ; 4.4850 ; 9.56516 ; 4.4951 ;9.753459;4.07293
243999966;23;10/06/2016;Postpaid_B2C;Postpaid_B2C_offer;Commune_3;Misaje;NORD OUEST;Geoloc_Work;Neutral;49;Jeunes;Fourmis;Spending_Data;3;410;43;83;855;387;59;883;26;81;12;648;39;20;11;3;5;3;6;7;9;8;38437;1;86048;8;6536;10;24478;6;29327;4;45154;8;Samsung;S8 Plus;Feature Phone;OUI;Android;61868;52366;82701;44472;4416;70375;82829; 10.5500 ; 6.5666 ; 10.5500 ; 6.5666 ;10.23741;6.08712
341999952;60;25/05/2008;Postpaid_B2B;Postpaid_B2C_offer;Commune_3;Mile14;SUD OUEST;Geoloc_Work;FB;13;Foreigners;Cigales;Spending_Data;24;325;698;41;38;805;79;509;14;61;15;412;60;26;11;3;2;6;7;1;8;2;82107;6;80159;2;86809;10;24596;1;21436;4;69963;8;Sony;Xperia AX;Feature Phone;NON;Autre;68808;39482;22851;31718;70442;75822;77237; 9.30813 ; 4.1239 ; 9.30813 ; 4.1239 ;9.314680;4.38596
691999902;22;19/01/2010;Postpaid_B2C;Postpaid_B2C_offer;Commune_2;Batie;OUEST;Geoloc_Work;LB;74;Students;Cigales;Spending_Data;2;767;421;58;80;357;80;999;53;67;21;290;74;18;15;10;3;2;8;9;3;5;31115;2;79061;4;13430;9;54322;6;18651;3;81809;1;Samsung;J7;Feature Phone;NON;Windows;78721;70333;40450;49899;25020;35029;72748; 10.3266 ; 5.3112 ; 10.3266 ; 5.3112 ;10.45686;6.98414
691999902;20;29/07/2014;Postpaid_B2C;Postpaid_B2B_offer;Commune_1;Nkongsamba;LITTORAL;Geoloc_Weekend;Neutral;93;Jeunes;Fourmis;Spending_Voix;4;551;659;75;501;138;38;248;84;24;30;264;22;19;15;4;5;6;2;4;4;7;31763;3;33618;8;97920;5;5073;9;17155;10;9585;4;Apple;Iphone 6;Smartphone;OUI;Windows;52249;90445;60196;88434;52172;43199;93743; 9.93863 ; 4.9568 ; 9.93299 ; 4.9596 ;9.753459;4.07293
306999957;62;06/06/2016;Postpaid_B2B;Prepaid_B2C_Offer;Commune_2;Niété;SUD;Geoloc_Home;FB;10;Students;Cigales;Spending_Data;23;279;683;50;238;29;96;494;72;81;5;912;52;28;11;3;6;2;5;4;5;7;72495;3;77123;1;70285;8;84333;7;5331;8;1362;2;Sony;Ericson;Smartphone;OUI;Windows;95552;76512;88048;38759;83213;75024;85003; 10.0651 ; 2.7181 ; 10.0917 ; 2.7398 ;10.96861;2.86567
299999958;55;30/01/2009;Postpaid_B2C;Prepaid_B2C_Offer;Commune_1;Tongo;NORD;Geoloc_Work;Neutral;42;Foreigners;Cigales;Spending_Voix;3;231;496;28;235;369;47;438;57;6;30;973;48;20;10;1;7;2;9;6;9;2;69798;3;47061;2;67524;1;38706;5;89253;3;45393;1;Samsung;A8;Smartphone;OUI;Android;89800;21880;16814;48136;32142;73907;71764; 13.5141 ; 8.9180 ; 13.5141 ; 8.9180 ;13.54680;9.28246
320999955;14;12/06/2014;Postpaid_B2C;Postpaid_B2C_offer;Commune_2;Otele;CENTRE;Geoloc_Work;FB;30;Foreigners;Cigales;Spending_Voix;17;440;689;32;353;954;45;727;90;35;3;995;77;18;18;6;8;4;3;2;7;4;78907;7;41450;3;60777;7;32332;1;60299;2;62728;10;Apple;Iphone SE;Smartphone;NON;Android;53886;39564;83246;7714;46771;58431;40707; 11.2388 ; 3.6143 ; 11.2388 ; 3.6143 ;11.51645;3.89897
509999928;59;29/03/2011;Prepaid_B2C;Prepaid_B2C_Offer;Commune_2;Kambolepi;EST;Geoloc_Weekend;L;83;Students;Fourmis;Spending_Messaging;1;437;458;69;453;527;27;333;51;91;26;397;5;21;10;3;2;5;3;10;5;3;93826;2;96292;3;90257;9;68312;4;42531;7;98401;1;Sony;Ericson;Feature Phone;NON;Android;37952;95457;49602;120;88875;76477;85932; 14.4619 ; 4.4560 ; 14.4619 ; 4.4560 ;13.81931;4.59548
572999919;70;14/10/2013;Postpaid_B2B;Prepaid_B2C_Offer;Commune_1;Bandja;OUEST;Geoloc_Work;FB;40;Students;Fourmis;Spending_Messaging;13;471;752;79;354;150;84;310;96;24;24;385;47;29;29;10;10;9;10;5;3;3;38643;1;15531;10;69272;5;99769;3;65196;10;21899;3;Samsung;S8 Plus;Feature Phone;NON;Android;97053;44608;36377;49446;45793;31721;23851; 10.2228 ; 5.2679 ; 10.2228 ; 5.2679 ;10.45686;6.98414
642999909;63;21/04/2013;Postpaid_B2C;Postpaid_B2B_offer;Commune_2;Okola;CENTRE;Geoloc_Home;Neutral;13;Students;Cigales;Spending_Messaging;3;941;316;6;543;989;41;558;73;99;8;821;59;30;6;3;2;1;8;1;3;8;33237;4;18854;8;79064;6;62711;8;92043;8;49204;8;OPPO;Find 9;Smartphone;NON;IOS;45987;21243;18074;56808;59204;62377;38677; 11.3836 ; 4.0319 ; 11.3836 ; 4.0319 ;11.51645;3.89897
467999934;32;13/07/2017;Postpaid_B2C;Postpaid_B2B_offer;Commune_2;Bazou;OUEST;Geoloc_Work;FB;78;Jeunes;Fourmis;Spending_Data;3;484;397;33;247;20;39;341;77;64;19;536;48;25;16;7;5;4;6;4;2;5;32127;3;82285;6;15746;8;25146;3;53758;6;7824;3;Sony;Xperia AX;Feature Phone;NON;Android;81634;35243;84438;59612;41420;32989;36011; 10.4651 ; 5.1158 ; 10.4711 ; 5.0807 ;10.45686;6.98414
404999943;26;28/07/2006;Prepaid_B2C;Postpaid_B2B_offer;Commune_1;Ashum;SUD OUEST;Geoloc_Weekend;FB;72;Foreigners;Fourmis;Spending_Data;6;602;248;78;827;171;12;955;82;65;30;811;51;22;4;1;1;2;4;1;6;10;33186;2;89232;3;19262;9;29763;10;35193;1;95373;3;OPPO;Find 9;Feature Phone;OUI;Windows;23257;3486;74827;42929;76478;27200;11517; 9.52052 ; 5.4958 ; 9.52052 ; 5.4958 ;9.314680;4.38596
509999928;71;30/04/2006;Postpaid_B2B;Postpaid_B2C_offer;Commune_3;Fungom;NORD OUEST;Geoloc_Weekend;LB;3;Jeunes;Fourmis;Spending_Voix;19;169;342;23;879;621;48;738;54;2;25;403;79;26;9;2;3;4;9;3;6;3;472;7;48940;3;14023;5;89129;5;7949;4;8360;3;OPPO;F8;Feature Phone;NON;IOS;58799;26864;22433;30372;21106;5688;79109; 10.1702 ; 6.5450 ; 10.1702 ; 6.5450 ;10.23741;6.08712
68999991;31;10/07/2008;Prepaid_B2C;Postpaid_B2B_offer;Commune_2;Bandja;OUEST;Geoloc_Work;Neutral;79;Jeunes;Fourmis;Spending_Data;10;383;16;82;273;334;87;885;97;100;11;752;21;27;7;2;2;3;7;2;1;9;80216;3;81327;9;35351;5;10367;10;21656;7;42629;4;OPPO;F8;Smartphone;OUI;Windows;29244;75473;96420;50041;32133;66563;34621; 10.2228 ; 5.2679 ; 10.2228 ; 5.2679 ;10.45686;6.98414
47999994;27;23/06/2005;Postpaid_B2C;Postpaid_B2C_offer;Commune_3;Rey-bouba;NORD;Geoloc_Weekend;F;20;Foreigners;Cigales;Spending_Data;12;229;782;82;398;103;69;354;69;81;20;210;70;22;20;7;10;3;8;10;9;1;80685;8;34673;1;50232;7;79193;6;40215;6;50396;7;Nokia;Lumia 900;Feature Phone;OUI;IOS;45159;6859;65852;97841;95467;20442;80826; 14.1748 ; 8.6797 ; 14.1748 ; 8.6797 ;13.54680;9.28246
586999917;48;27/07/2015;Prepaid_B2C;Postpaid_B2B_offer;Commune_2;Gazawa;EXTREME NORD;Geoloc_Home;Neutral;25;Jeunes;Fourmis;Spending_Messaging;7;24;786;84;106;761;15;815;39;65;13;47;18;27;13;10;1;2;9;10;6;8;67249;6;36450;10;82637;1;3537;9;79239;3;95420;7;Sony;Xperia Z3;Smartphone;NON;Android;55756;95814;82015;80843;62658;38178;44636; 14.1367 ; 10.538 ; 14.1367 ; 10.538 ;14.46861;10.7487
523999926;24;23/04/2015;Postpaid_B2B;Postpaid_B2B_offer;Commune_2;Bipaga;SUD;Geoloc_Home;L;61;Students;Cigales;Spending_Messaging;4;103;899;100;931;163;9;727;30;29;31;381;23;27;24;9;7;8;3;7;2;2;73678;1;54411;7;64147;9;45260;8;72264;2;62621;6;Samsung;A8;Smartphone;OUI;Windows;8559;11398;63669;69722;73999;62834;69871; 9.98963 ; 3.1021 ; 9.98963 ; 3.1021 ;10.96861;2.86567
